HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.HITTYPE_ID_level2,Input.WORKER_ID_level1,Input.WORKER_ID_level2,Input.Dialogueacts_level1,Input.Dialogueacts_level2,Input.slot0,Input.slot1,Input.slot2,Answer.change,Answer.comments,Answer.joking_sarcastic,Answer.more_detail,Answer.sympathetic,Approve,Reject
3NBFJK3IOH33LYP51NX9HGHILP5OGW,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:33 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:33 PDT 2017,,,3LPW2N6LKUO34QIC6FVT09E43FMU50,AGATMN9R66VSP,Approved,Tue Jun 06 05:05:03 PDT 2017,Tue Jun 06 05:12:45 PDT 2017,Wed Jun 21 05:12:45 PDT 2017,Sun Jun 11 22:05:55 PDT 2017,,,462,100% (21/21),100% (13/13),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2XDTFD9AEM144,A1UEVG6U64A6IV,Answer.rhetorical,Answer.elaboration,Let's talk about technology.,I have so many gadgets that we have a special table in our house for all our devices. We have a charger station set up in our kitchen.,"Who knows, maybe a company is working on implantable brain chips that'll allow you to wirelessly recharge your phones. I sure hope they'd have a life-long warranty on that.",Do you think there are any negative connotations associated with the advancement of hand held technology?,,I am very much looking forward to a future were we look like cyborgs. I'm going to keep and eye out for the company that makes the first laser shooting eyeball implant.,"Technology is such an important part of our lives. I think in the near future everyone will have so many devices that we will all need a special place to store all of our gadgets, Perhaps even inside of our bodies.",I read articles about future tech gadgets all the time. Lots of them mention that the future will likely see more and more wearable technology. The google goggles are a good example of the direction we are heading in.,,
3NCN4N1H1G2PCWHIKM5I1GQGF28BNN,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:14 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:14 PDT 2017,,,30JNVC0ORA6NSQVQQ8CXF5K552HQHG,A3PB0KSWXYUEAY,Approved,Mon Jun 05 20:10:48 PDT 2017,Mon Jun 05 20:12:27 PDT 2017,Tue Jun 20 20:12:27 PDT 2017,Sun Jun 11 22:05:36 PDT 2017,,,99,100% (64/64),100% (30/30),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2AVFNOKFHQ2ME,A1WML1ZP2ISAR7,Answer.positive,Answer.joking_sarcastic,Let's talk about sports.,"If the Super Bowl was being played in our backyard, I still wouldn't watch.","I would not watch the game, but I might watch the commercials.",I dont really like the commercials but was amazed that the Patriots won this year after Brady being suspended.,,What? Why would you watch the commercials when you have Tom Brady trying to be the GOAT?,"Your right the commercials are the best part, the networks make so much ad revenue.",Yea I agree watching the commercials are funny and better than some of the games lately.,,
3NFWQRSHVEZ9FLCC2KEJUM84TOEGF2,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:33 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:33 PDT 2017,,,3R5F3LQFV366YZI4HHQ0Q7TAMP3ZOQ,A2B0Y8A9NMCF6J,Approved,Mon Jun 05 16:51:45 PDT 2017,Mon Jun 05 16:55:39 PDT 2017,Tue Jun 20 16:55:39 PDT 2017,Sun Jun 11 22:05:56 PDT 2017,,,234,100% (4/4),100% (4/4),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,ATBUWF548K93Q,A2YE2I9DYV9OKW,Answer.positive,Answer.change,Let's talk about technology.,"I love technology, I rely on it for so many things. Although, sometimes I wonder if it's detrimental to be so reliant on it.",Have you ever watched those shows where people have to survive in the wilderness without any modern technology?,Everyone who shops at Cabella's or Bass Pro Shops sure look like they know what their doing because they dress the part.  Then they get in their Volvos and drive off!,,The other day I tried making a charcoal fire for grilling hamburgers.  The only thing I couldn't get to burn was the charcoal.  I sure did burn the burgers though!,"I think those shows are staged, just off camera are modern trailers, emergency supplies and satellite telephones!","If you spend any time camping, you are keeping up with basic survival.  That goes for your gardening skills too.",,
3NSM4HLQNRFXJZWZJWUP0ZGK6DWQQ1,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:33 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:33 PDT 2017,,,3FE2ERCCZYUCKVGYU8SYZ9RWCNJOPB,A2B6WQG0A9CKXQ,Approved,Mon Jun 05 13:55:08 PDT 2017,Mon Jun 05 14:42:08 PDT 2017,Tue Jun 20 14:42:08 PDT 2017,Sun Jun 11 22:05:55 PDT 2017,,,2820,100% (155/155),100% (1/1),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2XDTFD9AEM144,A1UEVG6U64A6IV,Answer.rhetorical,Answer.continuation,Let's talk about technology.,I have so many gadgets that we have a special table in our house for all our devices. We have a charger station set up in our kitchen.,I feel you on that one. I have so many outlets and cords at my work desk that I trip at least once a day before I drink my morning coffee!,"Speaking of morning coffee, I had the best cup at this local coffee house today.","Could you specify the length of our responses? Also, which text am I supposed to respond to? The last one? That's not super clear. You could increase the pay by 5 or 10 cents too. Just my 2 cents! Thanks.","Oh man, walk much? I know it's hard to put one foot in front of the other, isn't it?",So do you have a lot of cords at your work desk? What's your office space like?,I'm sorry that sounds awful and I do that all the time myself! All those cords can be such a hassle.,,
3O4VWC1GEWROQBMKQVYKQQBNIQQJ30,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:15 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:15 PDT 2017,,,37U1UTWH9W8UBG9X0J7R7I1BY31R87,A2L7S6RZOZ6NM9,Approved,Mon Jun 05 16:24:20 PDT 2017,Mon Jun 05 16:25:45 PDT 2017,Tue Jun 20 16:25:45 PDT 2017,Sun Jun 11 22:05:38 PDT 2017,,,85,100% (128/128),100% (128/128),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A9ZS3JB9F24V4,AMX5R6NLYNA2K,Answer.rhetorical,Answer.joking_sarcastic,Let's talk about sports.,"I go to Fenway Park with my family every summer, so baseball is probably my favorite of all sports.","I completely agree, so many legends have played there. Did you go to a lot of games with your Dad.",I just love to be outside and viewing scenery. It is nice. I enjoy it. It is fun.,,"Yea, its a great sport. Who wouldn't love a ball hitting a bat and fans screaming.","Yea, I went to a ton with my dad. They were always fun and cheap as a kid.","Yea, baseball games were always fun. They were enjoyable and perfect for large groups.",,
3OEWW2KGQJW09EFEZXW1BVEL8XPDOB,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:28 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:28 PDT 2017,,,36PW28KO40IJL0X7BB75428N95EEAU,A3MDIA7JN82PF,Approved,Tue Jun 06 09:09:54 PDT 2017,Tue Jun 06 09:15:29 PDT 2017,Wed Jun 21 09:15:29 PDT 2017,Sun Jun 11 22:05:38 PDT 2017,,,335,100% (22/22),100% (22/22),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A31NREVPH2XDCO,A2YE2I9DYV9OKW,Answer.negative,Answer.elaboration,Let's talk about politics.,"I can quickly find out if I like someone or not based on their political views, haha...","Not me, it usually takes about three or four two-year terms in the House and then another six years in the Senate before I figure it out.",It's good for politicians to have a strong moral compass. You need it in that kind of an environment.,,Some politicians don't have it figured out until twenty years in the senate. And they want to stay in the senate forever too.,"haha I talk about politics so much that people either love me or hate me, so it's easy.","Yes, most senators and congressmen don't really know what their political views are either. They just vote for the things or people that support them.",,
3OEWW2KGQJW09EFEZXW1BVEL8XPODM,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:31 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:31 PDT 2017,,,3LPW2N6LKUO34QIC6FVT09E43FPU53,A2F7BVFNX8BB5C,Approved,Tue Jun 06 06:56:23 PDT 2017,Tue Jun 06 07:02:04 PDT 2017,Wed Jun 21 07:02:04 PDT 2017,Sun Jun 11 22:05:49 PDT 2017,,,341,100% (13/13),100% (13/13),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A31NREVPH2XDCO,A3L5XFNSOY6QET,Answer.negative,Answer.change,Let's talk about entertainment.,Needless to say the Duran Duran audience was yawning during Vaughan's opening act.,Yeah it reminds me of that green day concert I went to last year where the audience was unenthusiastic.,Maybe if the crowds were a little more bored then they wouldn't charge $100 for a hoodie. Do you ever go to the merch table?,,"I think when the audience starts to get bored the solution is to immediately go to a battle of the bands format. If you get booed off stage, the fans get a refund and go home. That'll raise the stakes.","That is the absolute worst when the crowd is bored. Then it channels into the band, then back to the crowd, and it ruins the whole show. I've been to a few like that.","Well I mean most people don't get too pumped for the first openers. Except for that small group of weird fans who are just there for the opening band, haha. There's always some of those.",,
3OID399FXGS6312L0UDBO157GWYDFP,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:13 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:13 PDT 2017,,,30OG32W0SVXQ5JRWKFCAQ8SN8CDNEN,A3MDIA7JN82PF,Approved,Tue Jun 06 09:15:31 PDT 2017,Tue Jun 06 09:20:27 PDT 2017,Wed Jun 21 09:20:27 PDT 2017,Sun Jun 11 22:05:33 PDT 2017,,,296,100% (22/22),100% (22/22),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A0017268R9SKD8U2Y3F,ARH48ZV2DVED5,Answer.positive,Answer.continuation,Let's talk about sports.,"Baseball is all over the place, it has no rhyme to it, I never know which team is going to win these days.","Take the Red Sox, for example. They are so unreliable these days despite having the same lineup each night.",Some teams are just bad. The Cleveland Browns are the same way. So are the Oakland Raiders. And those are in football.,,You can always hope they'll win in a hundred years though. That worked for Chicago (and sort of Cleveland) in the last World Series!,It just shows they need a change. Maybe a new coach will make a difference. Sometimes that works in football. I think it did with a team in Arizona.,"I think people watch it for enjoyment though. Even if the team doesn't win, it's for the experience, the cheering. It's such an American thing.",,
3OKP4QVBP2IEJUV4R4SRGLXDW81GAP,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:31 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:31 PDT 2017,,,33PPO7FECW1TZC25R4OYFIELMYDDIT,ANBTK3JAWZYIC,Approved,Mon Jun 05 16:22:19 PDT 2017,Mon Jun 05 16:31:01 PDT 2017,Tue Jun 20 16:31:01 PDT 2017,Sun Jun 11 22:05:51 PDT 2017,,,522,100% (2/2),100% (2/2),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,A1WML1ZP2ISAR7,Answer.TalkMore,Answer.continuation,Let's talk about technology.,The world got along fine before the internet and smart phones and computers and there was less stress in the workplace because technology has replaced many jobs,you are correct. I remember when I was growing up there was  no such thing as  computers and we got a long fine. There were plenty of jobs.,And we would go outside all the time. Remember when we didn't all have video games and we had to make our own fun?,,"Oh boy, I can't wait until they finally build Skynet so computers take over the world already, since, y'know, they haven't done that ALREADY.",And now Amazon is trying to create an entire store without any cashiers or baggers! You know if they find a way to get rid of the people restocking stuff they'd do it.,"It seems people are taking the things we do everyday and trying to almost make games out of them. Now, you don't just talk to people, you have to do it in a way that gets likes.",,
3OLZC0DJ8J0C794XSNJQXKO6WVUVIX,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:28 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:28 PDT 2017,,,339ANSOTR6O1DI8FJLALJV9B65YKIX,A2YE2I9DYV9OKW,Approved,Mon Jun 05 14:59:04 PDT 2017,Mon Jun 05 15:07:35 PDT 2017,Tue Jun 20 15:07:35 PDT 2017,Sun Jun 11 22:05:37 PDT 2017,,,511,100% (145/145),100% (110/110),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A31NREVPH2XDCO,A2YE2I9DYV9OKW,Answer.TalkMore,Answer.joking_sarcastic,Let's talk about politics.,I find that I don't truly enjoy discussing or debating opposing political views with others.,"It's true, I don't enjoy it either. But I feel an obligation as a citizen, we all need to live together, you know?","Speaking of obligations as a citizen, have you ever had jury duty? Everybody always takes about ways to get out of it, but I think it might be interesting. I never get called, though.",NA,"I don't know, maybe we should try a system where everybody passive-aggressively ignores everybody else and see if that works better.","We do, but it seems like some of the gulfs are too big to bridge. We've got survivalist nuts out in the hills and protesters on college campuses, can people that different every really get along?","That's true, I just wish we could let politicians handle it and not worry about it all the time. Isn't that supposed to be why we have a representative democracy instead of a direct one?",,
3OPLMF3EU581P53UBZUCFJMLRWMLNK,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:29 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:29 PDT 2017,,,3RYC5T2D74FFH88EM092T4W1NDGPR4,A2B0Y8A9NMCF6J,Approved,Mon Jun 05 16:46:57 PDT 2017,Mon Jun 05 16:51:27 PDT 2017,Tue Jun 20 16:51:27 PDT 2017,Sun Jun 11 22:05:43 PDT 2017,,,270,100% (4/4),100% (4/4),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2XDTFD9AEM144,A1YI99FRUDX2M7,Answer.TalkMore,Answer.change,Let's talk about fashion.,Fashions change very often.,"I know, but there are somethings that I would consider to be timeless.  Like certain brands, watches, jewelry and the simple T shirt and jeans.","Speaking about fashion, I need to get to the dry cleaners before they close.",,"Oh, yeah, I'm so old fashioned!  Then why do they keep wearing my old jeans from my high school days???",Jeans are wonderful!  They indestructible.  I'm glad something that never goes out of style is comfortable to wear.,"Just hang on to your good clothes, they always come back in style eventually.",,
3OREP8RUT2WJ240WXISNBWHJEQMGBK,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:32 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:32 PDT 2017,,,3ZY8KE4ISKPSARQAVXT1U6BEDHTQV7,A3PB0KSWXYUEAY,Approved,Mon Jun 05 20:16:47 PDT 2017,Mon Jun 05 20:18:29 PDT 2017,Tue Jun 20 20:18:29 PDT 2017,Sun Jun 11 22:05:52 PDT 2017,,,102,100% (64/64),100% (30/30),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,A1UEVG6U64A6IV,Answer.negative,Answer.continuation,Let's talk about technology.,If computers had been in charge of the D-Day invasion the Nazis would have hacked them and known about it in advance and we might all be speaking German right now.,"Yes, imagining the Nazis with their hands on the technology we have today is quite scary. If they could do as much damage as they did with their limited technology, just think of how much more they could do with the technology of today.",Speaking of technology did you see the new apple computer that was just released?,none,What are you talking about? There is no way we should be having this conversation it is dumb.,But wouldnt we have the same or equal technology to combat any Nazi advances like we did?,I am not sure plus I am happy there are no Nazis with advanced technology nowadays.,,
