UniqueID,DialogueActs,Texts
2801,TalkMore,"I haven't seen those movies, what's Close Encounters about? Is it that alien one?"
2802,Negative,I didn't really like either of those films. ETC is just a kids movie and Close Encounters is really dull.
2803,Positiver,"I really liked those films too, so I should like Stranger Things too."
2804,Rhetorical,Who doesn't like those movies? They're classics.
2805,prompt,"I really like I watched that Netflix series ""Stranger Things"". Seemed like a bit of ET and Close Encounters of the Third Kind, all mixed up."
2806,TalkMore,nan
2807,Negative,That is just not my type of movie to see.
2808,Positiver,"Oh, I want to see that movie; I just loved ET."
2809,Rhetorical,We are all different and that is good.
2810,prompt,I really like So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.
2811,TalkMore,What kind of snacks do you usually get at the concession stand?
2812,Negative,"Ticket prices as the movies keep getting higher, and food there is famously expensive, I just can't justify the price to see movies in theaters."
2813,Positiver,"There's something special about going to the movies, if you actually have to go out of your way to engage with the movie it feels like a more meaningful experience."
2814,Rhetorical,Does Hollywood make good enough films to justify it?
2815,prompt,I really like So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.
2816,TalkMore,What movies have you seen in the theater lately?
2817,Negative,"Big screen televisions are a little hayseed, because everyone in trailer park has one."
2818,Positiver,Yeah but they are great when you want the surround sound experience at home.
2819,Rhetorical,Is there a hillbilly who doesn't own a huge flat screen?
2820,prompt,I really like So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.
2821,TalkMore,I prefer to watch the big action flicks. Which movies would you watch in a theater?
2822,Negative,Not me. I'd rather have a 75 inch screen tv in my house. I'd hook it up to a bunch of loud speakers and have an awesome surround sound.
2823,Positiver,I'm with you. Movies should be enjoyed in the theater on a huge screen.
2824,Rhetorical,Why would anyone go to the movies? There'd be too many people talking over the movie and spoiling the plot.
2825,prompt,I really like Eyebrows are big right now. How does that kind of thing happen?
2826,TalkMore,Yeah. Do you think you'll do anything with yours?
2827,Negative,I don't like it. Eyebrows are weird.
2828,Positiver,Because eyebrows are cute!
2829,Rhetorical,How couldn't it have happened?
2830,prompt,I really like Eyebrows are big right now. How does that kind of thing happen?
2831,TalkMore,"That's great!  I love taking care of my eyebrown, trimming them and making them look very pretty."
2832,Negative,I don't like eyebrows.  They need to be shaped often and that takes too much time.
2833,Positiver,"Everything changes in life; things will stay the same for a while, then all of a sudden, a new style, which is good."
2834,Rhetorical,"If we lost our eyebrown, we wouldn't be happy about that."
2835,prompt,I really like Eyebrows are big right now. How does that kind of thing happen?
2836,TalkMore,What would you do with your eyebrows if you could do anything?
2837,Negative,It's silly to get so hung up on them.
2838,Positiver,Eyebrows are always big aren't they? They are part of the body.
2839,Rhetorical,I wonder why people focus on them?
2840,prompt,"I really like Linen is supposed to be the fabric for summer, but it always wrinkles."
2841,TalkMore,What's your favorite Summer fabric?
2842,Negative,It can be a nightmare to take care of because you have to dry clean it.
2843,Positiver,But it is so elegant.
2844,Rhetorical,Is there anyone who wants to wear a suit that wrinkles when you smile?
2845,prompt,"I really like Linen is supposed to be the fabric for summer, but it always wrinkles."
2846,TalkMore,"I really, really love linen. All my favorite designers are absolutely OBSESSED with it."
2847,Negative,"I hate it, it sucks and it tears easy."
2848,Positiver,"I love linen, it's so breathable and dyable. My favorite material to work with."
2849,Rhetorical,Are you not a fan of wrinkles? They own.
2850,prompt,"I really like Linen is supposed to be the fabric for summer, but it always wrinkles."
2851,TalkMore,That's great. Why is it fabric for the summer? What causes the wrinkles on the fabric?
2852,Negative,"From my experience, it always wrinkles during the summer so I usually don't wear it. I think the fabric structure makes it more vulnerable for wrinkling."
2853,Positiver,Linen is great since it is a breathable fabric. Other fabric like wool holds a lot more heat compared to linen which is why it's great for the summer.
2854,Rhetorical,Why would I want to wear linen if it wrinkles? I love being cooler during the summer but I hate wrinkled clothing.
2855,prompt,"I really like I'm into recycled fashion, which is another way of saying that I shop at Good Will."
2856,TalkMore,"Oh? I've never been there, do they actually have good clothes?"
2857,Negative,"Eugh, I don't know... Used clothes can be tattered and low-quality."
2858,Positiver,That's really frugal of you. What a good way to save money!
2859,Rhetorical,Why doesn't everyone just buy used clothes?
2860,prompt,"I really like I'm into recycled fashion, which is another way of saying that I shop at Good Will."
2861,TalkMore,"I had been considering checking out stuff at Good Will myself, is it free or just low priced? How does it all work?"
2862,Negative,"Good Will? Yuck, isn't it weird wearing clothes someone else has already had on?"
2863,Positiver,"That's cool, there must be some real diamonds in all that rough, find anything good?"
2864,Rhetorical,Is that what they call it these days?
2865,prompt,"I really like I'm into recycled fashion, which is another way of saying that I shop at Good Will."
2866,TalkMore,Have you found any new stores that are selling recycled fashions? I only know about Salvation Army and the local thrift store. I would love to try my luck in a new place.
2867,Negative,"When I shop at the stores that sell recycled fashions, I feel sort of dirty. The stores always smell dusty and old."
2868,Positiver,"I really do think that recycled fashion is a way of helping ourselves, because the prices are so low, and also helping the planet."
