Utterance_ID,HITTypeID,HIT_ID
2702,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3XU9MCX6VOXG3H9EU0TO97SMK7YR2T
2703,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3XU9MCX6VOXG3H9EU0TO97SMK7YR2T
2704,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3XU9MCX6VOXG3H9EU0TO97SMK7YR2T
2705,nan,nan
2706,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2707,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2708,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2709,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2710,nan,nan
2711,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2712,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2713,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2714,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2715,nan,nan
2716,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2717,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2718,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2719,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3M4KL7H8KV8GSDTYJ8QCTTRLWE761U
2720,nan,nan
2721,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2722,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2723,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2724,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2725,nan,nan
2726,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2727,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2728,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2729,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2730,nan,nan
2731,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2732,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2733,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2734,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3V8JSVE8YYBHVYXG1FGJJ4U8KX3YE4
2735,nan,nan
2736,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2737,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2738,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2739,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2740,nan,nan
2741,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2742,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2743,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2744,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2745,nan,nan
2746,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2747,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2748,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2749,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D42WVSDH8G91CXCWQ0P1MF8WYIYFM
2750,nan,nan
2751,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2752,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2753,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2754,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2755,nan,nan
2756,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2757,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2758,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2759,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2760,nan,nan
2761,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2762,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2763,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2764,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TB385
2765,nan,nan
2766,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2767,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2768,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2769,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2770,nan,nan
2771,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2772,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2773,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2774,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2775,nan,nan
2776,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2777,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2778,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2779,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,363A7XIFV47X1RLZGZRDGM0NH14AVD
2780,nan,nan
2781,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2782,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2783,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2784,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2785,nan,nan
2786,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2787,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2788,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2789,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2790,nan,nan
2791,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2792,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2793,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2794,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3EQVJH0T406XYMPOHA1QWQZ6XBDTHQ
2795,nan,nan
2796,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2797,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2798,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2799,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2800,nan,nan
2801,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2802,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2803,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2804,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2805,nan,nan
2806,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2807,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2808,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2809,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IVEC1GSLPKSG8853RK12XWQIKR1JV
2810,nan,nan
2811,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2812,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2813,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2814,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2815,nan,nan
2816,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2817,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2818,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2819,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2820,nan,nan
2821,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2822,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2823,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2824,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,306W7JMRYYJ49PUEEKGZJJ0LOLO8B1
2825,nan,nan
2826,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2827,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2828,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2829,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2830,nan,nan
2831,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2832,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2833,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2834,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2835,nan,nan
2836,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2837,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2838,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2839,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39N6W9XWRD8FFCT77A67J7FKXDIYGL
2840,nan,nan
2841,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2842,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2843,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2844,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2845,nan,nan
2846,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2847,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2848,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2849,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2850,nan,nan
2851,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2852,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2853,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2854,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HJ1EVZS2O45OZ5XY07TSHXEQLYR34
2855,nan,nan
2856,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2857,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2858,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2859,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2860,nan,nan
2861,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2862,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2863,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2864,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2865,nan,nan
2866,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2867,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2868,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2869,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3QGHA0EA0JLFZQQWCNW5XZ376SQWB3
2870,nan,nan
2871,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2872,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2873,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2874,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2875,nan,nan
2876,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2877,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2878,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2879,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2880,nan,nan
2881,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2882,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2883,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2884,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3X52SWXE0XQY9VI2QNS08J9PODQWCA
2885,nan,nan
2886,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2887,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2888,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2889,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2890,nan,nan
2891,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2892,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2893,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2894,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2895,nan,nan
2896,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2897,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2898,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2899,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366O8C8
2900,nan,nan
2901,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2902,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2903,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2904,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2905,nan,nan
2906,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2907,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2908,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2909,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2910,nan,nan
2911,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2912,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2913,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2914,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3IQ9O0AYW6KXUH08NSJBW20LXOSTIJ
2915,nan,nan
2916,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2917,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2918,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2919,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2920,nan,nan
2921,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2922,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2923,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2924,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2925,nan,nan
2926,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2927,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2928,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2929,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3I4E7AFQ2KKTPSKE5A4B83FLA3HTJV
2930,nan,nan
2931,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2932,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2933,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2934,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2935,nan,nan
2936,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2937,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2938,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2939,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2940,nan,nan
2941,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2942,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2943,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2944,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Z8UJEJOCZYZKZ9B4J771WXKKZT39U
2945,nan,nan
2946,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2947,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2948,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2949,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2950,nan,nan
2951,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2952,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2953,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2954,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2955,nan,nan
2956,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2957,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2958,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2959,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3Q9SPIIRWJ7AGGL469W92OJ1OA6AWN
2960,nan,nan
2961,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3SR6AEG6W5ETF8OIRGOP47RLCDVYHK
2962,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3SR6AEG6W5ETF8OIRGOP47RLCDVYHK
2963,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3SR6AEG6W5ETF8OIRGOP47RLCDVYHK
2964,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3SR6AEG6W5ETF8OIRGOP47RLCDVYHK
2965,nan,nan
2966,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3SR6AEG6W5ETF8OIRGOP47RLCDVYHK
2967,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3SR6AEG6W5ETF8OIRGOP47RLCDVYHK
2968,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3SR6AEG6W5ETF8OIRGOP47RLCDVYHK
2969,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3SR6AEG6W5ETF8OIRGOP47RLCDVYHK
2970,nan,nan
