HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Answer.RelatedTopic,Answer.anecdote,Answer.comments,Answer.funny,Answer.opinion,Approve,Reject
3HEADTGN2PDP087GIADZBCPXH5RVR5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3NGMS9VZTM46N5EBH2D30L4ECRVFFJ,A1R3MNDWBBDZ6L,Submitted,Thu May 11 12:38:39 PDT 2017,Thu May 11 12:51:22 PDT 2017,Fri May 26 12:51:22 PDT 2017,,,,763,100% (91/91),100% (91/91),100% (91/91),My favorite thing about going to a live game is watching the families bring their kids.,I prefer watching the game itself.,I went to the game with my family as a kid.,no,"Kids can be hilarious sometimes, huh?","Yeah, families are fun to watch.",x,
3HEADTGN2PDP087GIADZBCPXH5RVR5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3PS7W85Z80O7505Z90I07TX4ZZ0T9Y,A22NOME8P61FM4,Submitted,Thu May 11 05:40:16 PDT 2017,Thu May 11 06:26:01 PDT 2017,Fri May 26 06:26:01 PDT 2017,,,,2745,100% (21/21),100% (21/21),100% (21/21),My favorite thing about going to a live game is watching the families bring their kids.,My favorite thing about going to a live game is the hot dogs.,"I used to love seeing families when I worked at a diner, it warms my heart.",na,That's funny because my favorite thing about staying home is being away from the families and their kids.,I don't like social events so I personally try to avoid all these thngs.,x,
3ULIZ0H1VAQK99TKEPG71NDL0JW159,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,317HQ483I8E2LOTIGY21BNQFU9ZNID,A1R3MNDWBBDZ6L,Submitted,Thu May 11 10:25:36 PDT 2017,Thu May 11 10:29:32 PDT 2017,Fri May 26 10:29:32 PDT 2017,,,,236,100% (91/91),100% (91/91),100% (91/91),"I don't mind watching a D-league team, I just like to go out to a live game, for baseball or basketball or whatever.",I'd prefer to see a major-league game though.,I went to a D-league game as a kid. It was fun.,no,Our town's team is a Z-league! Just kidding!,"Yeah, I agree. There's something special about being there in person.",x,
3ULIZ0H1VAQK99TKEPG71NDL0JW159,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,354P56DE9LP2CH4R53FQJSAC3VTS72,A2AWBDW9V1E9KT,Submitted,Thu May 11 15:39:39 PDT 2017,Thu May 11 16:02:02 PDT 2017,Fri May 26 16:02:02 PDT 2017,,,,1343,100% (13/13),100% (13/13),100% (13/13),"I don't mind watching a D-league team, I just like to go out to a live game, for baseball or basketball or whatever.","I don't care for baseball, really.  I much prefer curling.",My grandmother was a huge baseball fan. She dragged me to games all the time.,No,The NCAA banned dunking for 10 years because Kareem Abdul Jabar was too good at it.,"D-league teams are sometimes less boring than the A-league ones.   When you're watching the best, they're going to play like the best. When you're watching the worst, they could do anything.",x,
3ULIZ0H1VAQK99TKEPG71NDL0JW159,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3JNQLM5FT588M3CVFI1UBFF9ZFY2L4,A22NOME8P61FM4,Submitted,Thu May 11 04:52:51 PDT 2017,Thu May 11 05:32:26 PDT 2017,Fri May 26 05:32:26 PDT 2017,,,,2375,100% (21/21),100% (21/21),100% (21/21),"I don't mind watching a D-league team, I just like to go out to a live game, for baseball or basketball or whatever.",I believe sporting events are less about the sports and more about the social experience.,I've been to a baseball game before.,NA,One time we at a baseball game they had the camera on me and a friend and we had to do the cotton eye joe dance.,"I am more a football fan myself, but I love going anywhere that involves stepping out of my house.",x,
3ABAOCJ4R8P6YKY7R3N8JQWFUQDQMI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,31EUONYN2WPPPFDUGK1X51GERKZVOT,A1R3MNDWBBDZ6L,Submitted,Thu May 11 09:00:14 PDT 2017,Thu May 11 09:01:18 PDT 2017,Fri May 26 09:01:18 PDT 2017,,,,64,100% (91/91),100% (91/91),100% (91/91),We have to drive over an hour and half to see a major league baseball game. I would just rather watch a D-league team that is close by.,"Yeah, there are some good D-league teams in town. Which is your favorite?",I know a guy on a d-league team. He's pretty cute.,no,"Heh, our team's an E-league team!","Yeah, me too. Why don't we just watch a local team?",x,
3ABAOCJ4R8P6YKY7R3N8JQWFUQDQMI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,36DSNE9QZ6KGYKD0ZVNE2D5KWXBJOF,AGATMN9R66VSP,Submitted,Thu May 11 09:43:09 PDT 2017,Thu May 11 09:49:53 PDT 2017,Fri May 26 09:49:53 PDT 2017,,,,404,100% (3/3),100% (3/3),100% (3/3),We have to drive over an hour and half to see a major league baseball game. I would just rather watch a D-league team that is close by.,Commuting to a sporting event is a labor of love.,I once feel down there stairs trying to catch a home run ball at a D-League game.,,Sometimes watching a ball game is like watching paint dry.,D-league games are OK but I like the thrill of watching a game in a big stadium.,x,
3ABAOCJ4R8P6YKY7R3N8JQWFUQDQMI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3XCC1ODXDMX0HK9TMDORT9MBMJ7QRF,A4M9S4KGADCZ7,Submitted,Thu May 11 13:40:18 PDT 2017,Thu May 11 13:47:15 PDT 2017,Fri May 26 13:47:15 PDT 2017,,,,417,0% (0/0),0% (0/0),0% (0/0),We have to drive over an hour and half to see a major league baseball game. I would just rather watch a D-league team that is close by.,Watching a minor league team play baseball on a sunny afternoon is fun and relaxing.,Once I won an auction item to attend a spring training game about two hours away but it was worth the trip for the memory.,,"You can watch the game you want to on TV and stream the other game on your phone and when your friends get back, you can talk like you where there and watch their faces.",I really like MLB but I agree with not wanting to drive that long to see a game.,x,
38F60IALAG2MNMJSJ2U5QY0PBUBT0O,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3KOPY89HM9ORCVKEGX3MEA79157J3A,A2UG4UPA15AGH6,Submitted,Thu May 11 06:25:21 PDT 2017,Thu May 11 06:27:06 PDT 2017,Fri May 26 06:27:06 PDT 2017,,,,105,100% (3/3),100% (3/3),100% (3/3),We have to drive over an hour and half to see a major league baseball game. We can't go as much as  I would like.,"We have to drive over an hour an a half to see our favorite team too, it's way too far.","When I was a kid I took a trip that far to take a game, I can't get out to do that these days.",NA,"For an hour and a half to see a losing team, they better be paying me to go see that game.",I think that they should hold games closer to home so we all could go see.,x,
38F60IALAG2MNMJSJ2U5QY0PBUBT0O,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3RUIQRXJBCAENPY3POJZQBEI5GVLLK,A22NOME8P61FM4,Submitted,Thu May 11 05:39:49 PDT 2017,Thu May 11 05:51:49 PDT 2017,Fri May 26 05:51:49 PDT 2017,,,,720,100% (21/21),100% (21/21),100% (21/21),We have to drive over an hour and half to see a major league baseball game. We can't go as much as  I would like.,I too would hate to drive an hour and half to go anywhere.,"I once had to drive 30 minutes to go eat, it killed me.",na,"At least you have the gas money and ticket money to be able to go these events, I had water for breakfast.","I hate baseball but I understand, Life is very hard isn't it?",x,
38F60IALAG2MNMJSJ2U5QY0PBUBT0O,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3Z4AIRP3C7ZWXCBOAX44HQ0REKS1XA,A34QZDSTKZ3JO9,Submitted,Thu May 11 10:11:36 PDT 2017,Thu May 11 10:13:16 PDT 2017,Fri May 26 10:13:16 PDT 2017,,,,100,100% (90/90),100% (90/90),100% (90/90),We have to drive over an hour and half to see a major league baseball game. We can't go as much as  I would like.,I've been to several football games as well.,I've read that most Americans consider baseball to be the national pasttime.,none,One time I went to the baseball game and I spilled nachos all over my brother.  It was so funny!,I love going to ball games.  They are so exciting and fun to watch.,x,
3HUR21WDDUAQ1YOXWK6B7TFF03EXYC,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3OSWBBLG1FJQP7R0QQOZIS103FUDX7,A5N6QK76RTR7R,Submitted,Thu May 11 04:29:50 PDT 2017,Thu May 11 04:31:29 PDT 2017,Fri May 26 04:31:29 PDT 2017,,,,99,100% (231/231),100% (231/231),100% (231/231),We have a local D-league team. It's amazing how much it brings the whole town together. People love it.,I joined a group at our local museum and really love it.,i remember in high school being in the drama club.,,We had only two members: the drama teacher and me!,I think it can be good to play a game just for fun.,x,
3HUR21WDDUAQ1YOXWK6B7TFF03EXYC,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3PH3VY7DJMJE38R683HA716WIVWZWX,A2KG59JUICJLP0,Submitted,Thu May 11 04:17:35 PDT 2017,Thu May 11 04:36:04 PDT 2017,Fri May 26 04:36:04 PDT 2017,,,,1109,100% (22/22),100% (22/22),100% (22/22),We have a local D-league team. It's amazing how much it brings the whole town together. People love it.,We have a local book club that gets pretty good traction in our town.,"I went to one of those games once! There was face paint, barbecue, the whole nine yards.",,I'd love something to bring my town together but at the moment we're all busy arguing over appropriate height for lawn gnomes.,"Yeah, that sort of comradery does a lot to strengthen connections in the community.",x,
3HUR21WDDUAQ1YOXWK6B7TFF03EXYC,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3RGU30DZTBUSYHSOMF81A9GF2YSMJ2,A1R3MNDWBBDZ6L,Submitted,Thu May 11 11:28:41 PDT 2017,Thu May 11 11:31:22 PDT 2017,Fri May 26 11:31:22 PDT 2017,,,,161,100% (91/91),100% (91/91),100% (91/91),We have a local D-league team. It's amazing how much it brings the whole town together. People love it.,Our town has a lot of good local representation.,I used to play on a D-league team. I had fun with it.,no,"I used to play on a D-league, but with me on it, it was more like a Z-league!","That's cool, sounds like the town really enjoys it.",x,
35O6H0UNLS1R4Q9O4EMD5N97U0W5JH,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,31HQ4X3T3TW1R2TT9XG02XSDXAASLC,A2UG4UPA15AGH6,Submitted,Thu May 11 06:22:13 PDT 2017,Thu May 11 06:25:16 PDT 2017,Fri May 26 06:25:16 PDT 2017,,,,183,100% (3/3),100% (3/3),100% (3/3),I was a Warriors fan when they were at the bottom of the league. That was a long time ago obviously. I am still a fan.,"Well I'm a fan of the opposing team, I'd love to talk to you about them.","I used to watch sports in highschool, I don't watch them so much anymore.",NA,I like watching those warriors standing their fumbling their balls all day.,I've never been a fan of the warriors but I do watch them a lot.,x,
35O6H0UNLS1R4Q9O4EMD5N97U0W5JH,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3B3WTRP3DCODL1BMQLY466OEZM4923,A5N6QK76RTR7R,Submitted,Thu May 11 08:05:43 PDT 2017,Thu May 11 08:44:27 PDT 2017,Fri May 26 08:44:27 PDT 2017,,,,2324,100% (231/231),100% (231/231),100% (231/231),I was a Warriors fan when they were at the bottom of the league. That was a long time ago obviously. I am still a fan.,"I am, however, a Saints fan.",Being a saints fan is similar to being a warriors fan: no one really cares and no one really minds.,NA,It beats being universally hated as a Patriot's fan.,I'm not really a fan.,x,
35O6H0UNLS1R4Q9O4EMD5N97U0W5JH,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3BF51CHDTWWZ4XQR9AII0ZTNM4G0HV,A1R3MNDWBBDZ6L,Submitted,Thu May 11 12:34:33 PDT 2017,Thu May 11 12:36:06 PDT 2017,Fri May 26 12:36:06 PDT 2017,,,,93,100% (91/91),100% (91/91),100% (91/91),I was a Warriors fan when they were at the bottom of the league. That was a long time ago obviously. I am still a fan.,"They've come a long way, huh?",I was a fan of Mario ever since I was a kid. I still am too!,no,It was a long time ago; Dinosaurs were still roaming the Earth back then!,I'm glad you're still a fan. It's good to stay dedicated to something you love!,x,
3MVY4USGB68WFHNTYSELMX4ZV5EISJ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,369J354OFEWGICHVRTGHO0RDK786GM,A1JO1CCU5FXOUW,Submitted,Thu May 11 12:53:40 PDT 2017,Thu May 11 12:57:02 PDT 2017,Fri May 26 12:57:02 PDT 2017,,,,202,100% (9/9),100% (9/9),100% (9/9),"I'm interested in this change in how people watch television that comes from this new idea of a series that gets released all at once that people binge-watch, like ""Orange is the New Black"", or ""House of Cards"".",I wonder what the new series will be that is released on Netflix.  I cannot wait to see what new series come out.,In the old days we didn't have series released all at once.  If you wanted that you had to wait for re-runs.  I enjoyed binge watching re-runs of my favorite series.,NA,"Let's binge watch ""House of Cards"" until we are so tired we pass out.  Let's have a few drinks while we are watching.",I don't like this new way of releasing a series all at once.  I preferred the days when you had to wait until the next week to see what happens next.  It was more fun that way and half the fun was in the anticipation.,x,
