HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.WORKER_ID_level1,Input.Dialogueacts_level1,Input.slot0,Input.slot1,Answer.change,Answer.comments,Answer.continuation,Answer.elaboration,Answer.joking_sarcastic,Approve,Reject
3N2YPY1GI6J0R42BW4TZC5QE3H6EVJ,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,39GHHAVOMGDCUR3IGB85OFZFJKAJ40,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:43:10 PDT 2017,Fri May 19 07:44:04 PDT 2017,Sat Jun 03 07:44:04 PDT 2017,Sun May 21 20:31:08 PDT 2017,,,54,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.TalkMore,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,I think these devices are just a fad.,"Maybe, what were other short-lived fads?",no,"Yeah, maybe they'll die off.",I don't think so. I think they'll catch on and become ubiquitous.,"What, robots that can barely speak coherrently won't catch on too well?",,
3N2YPY1GI6J0R42BW4TZC5QE3H6EVJ,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3LKC68YZ3BP244DZ6U6TR3ZS2AMWOR,A1DJBDVXF6Z1KK,Approved,Fri May 19 11:14:48 PDT 2017,Fri May 19 11:16:24 PDT 2017,Sat Jun 03 11:16:24 PDT 2017,Sun May 21 20:31:08 PDT 2017,,,96,100% (1/1),100% (1/1),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.TalkMore,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,I think these devices are just a fad.,What about cameras for the yard and driveway?,,"Not only are they a fad, I think they may be a waste of money.",Plus who knows who will get to hear what is being said in your house! Maybe the government.,At least you could play it back to listen and you'd never forget anything!,,
3N2YPY1GI6J0R42BW4TZC5QE3H6EVJ,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3OLQQLKKNTBUMT0B5HKIX1B6WCYEJ1,A3EQR9C0L23O6E,Approved,Fri May 19 11:07:36 PDT 2017,Fri May 19 11:43:20 PDT 2017,Sat Jun 03 11:43:20 PDT 2017,Sun May 21 20:31:09 PDT 2017,,,2144,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.TalkMore,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,I think these devices are just a fad.,I need the money to buy a new phone anyway.,,They don't really seem to do a lot of useful things,But a lot of new technology seems fairly useless at first.,"I mean, the first guy to bring fire home probably burned his cave down.",,
30Z7M1Q8UY5ZQFPM86G3O8GF747A8F,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3K9FOBBF2I54BP1O11ZE33I7EQALNZ,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:47:19 PDT 2017,Fri May 19 07:49:44 PDT 2017,Sat Jun 03 07:49:44 PDT 2017,Sun May 21 20:30:56 PDT 2017,,,145,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.negative,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,Like that's what I want for Christmas a talking box.,What else do you want for Christmas?,no,It's not just a talking box. It's a listening box!,That's an oversimplification. It can also respond to commands and answer questions.,I'd love a talking box! Finally someone who I can relate to.,,
30Z7M1Q8UY5ZQFPM86G3O8GF747A8F,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3P59JYT76M6W5GK0OR3LX6PQXBRT2B,A3EQR9C0L23O6E,Approved,Fri May 19 11:02:08 PDT 2017,Fri May 19 11:27:31 PDT 2017,Sat Jun 03 11:27:31 PDT 2017,Sun May 21 20:30:56 PDT 2017,,,1523,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.negative,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,Like that's what I want for Christmas a talking box.,"I think I'd rather get a new smart phone though, mine is getting old.",,It's a novel idea that might have a lot of unexpected uses.,Maybe it could help in a pinch when you have your hands full and need a quick answer.,You might find it's more useful than a silent hollow box.,,
30Z7M1Q8UY5ZQFPM86G3O8GF747A8F,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3Z7ISHFUH1H3D7VOA014TL3A48G8ZM,A10249252O9I20MRSOBVF,Approved,Fri May 19 11:37:45 PDT 2017,Fri May 19 11:42:40 PDT 2017,Sat Jun 03 11:42:40 PDT 2017,Sun May 21 20:30:56 PDT 2017,,,295,100% (1/1),100% (1/1),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.negative,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,Like that's what I want for Christmas a talking box.,"Well, think of how much the government spies on your already.",,I think you're supposed to be able to ask for trivia or weird facts and it will know the answers to anything.,I don't think I'd like the idea of someone spying on me from afar.,What if it started to turn into something like the car in the movie Christine?,,
3VI0PC2ZAY5E7KKVQXXD52HDNUJXO8,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3907X2AHF1RYDORT7AU1SWOT83I2PH,A3R9BUUZV3NFYD,Approved,Fri May 19 00:21:41 PDT 2017,Fri May 19 00:30:12 PDT 2017,Sat Jun 03 00:30:12 PDT 2017,Sun May 21 20:31:20 PDT 2017,,,511,100% (2/2),100% (2/2),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.positive,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,I think they would be TERRIBLE!,I think it would be fabulous if they advanced technology enough to where the computer could actually assume our thoughts and order us dinner or movie tickets.,,I think the agents are extremely helpful. They are listening but it is not detrimental to your lifestyle.,They simply interpret what you are saying and are there to improve verbal and nonverbal human and computer interactions.,"What if they seemed to get really upset when you are complaining about the speed of your computer and they began to criticize you on behalf of Windows 8, lol.",,
3VI0PC2ZAY5E7KKVQXXD52HDNUJXO8,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3AMW0RGHOEOU2AGMTTSLKKRRJ09PNZ,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:02:48 PDT 2017,Fri May 19 07:04:18 PDT 2017,Sat Jun 03 07:04:18 PDT 2017,Sun May 21 20:31:20 PDT 2017,,,90,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.positive,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,I think they would be TERRIBLE!,"Hm, but maybe in the future there'll be good conversational agents someday.",no,"Oh yeah, they're so annoying! I definitely don't want one anywhere near me.","Yeah, I can see what you mean. I don't like being listened to.","What, you don't want a robot that listens to your every word?",,
3VI0PC2ZAY5E7KKVQXXD52HDNUJXO8,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3IAS3U3I0G2W9UQJO5C0XCJ4RZAB2C,A1NIKHUA79SWGD,Approved,Fri May 19 01:02:31 PDT 2017,Fri May 19 01:11:59 PDT 2017,Sat Jun 03 01:11:59 PDT 2017,Sun May 21 20:31:21 PDT 2017,,,568,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.positive,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,I think they would be TERRIBLE!,I wouldn't trust those things at all. I think it would be better to just get an app that reminds you of dates and stuff. So much more simple. What do you use anyway? Android or iOS? Don't tell me you have a Windows Phone or something?,,"I want someone who can understand what I'm saying! Not a dumb robot who I constantly have to repeat myself to, and which doesn't understand the complexities of speech!","They'd probably have a hard time understanding what you're saying. They could be listening to you even when you think they're off, recording sensitive information. And they have annoying robotic voices. They don't sound human at all. I don't like them one bit.","I can't imagine any way they could be worse. Yet, I'm sure some hotshot at Microsoft or Amazon is getting payed big money to figure that out. Maybe they'll make Alexa or Cortana learn to start nagging us, like bitter wives we can't have sex with. Then they'll develop a way for us to be able to have sex with them, but Alexa and Cortana will always make excuses like ""I'm busy"" or ""I need to recharge my batteries."" Yeah, that'll be the day.",,
3M67TQBQQH9Z4K8WDYMHO4BQRAPA94,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,33FOTY3KEN78UE0TJ18H3DFHHDS1CM,A2YE2I9DYV9OKW,Approved,Thu May 18 21:36:24 PDT 2017,Thu May 18 21:46:36 PDT 2017,Fri Jun 02 21:46:36 PDT 2017,Sun May 21 20:31:08 PDT 2017,,,612,100% (107/107),100% (105/105),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.rhetorical,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,Who doesn't need a computer as their best friend?,"It seems like this is the way things are going, though. Maybe in a few years it will be like cell phones and it will seem weird to NOT have them.",NA,"I mean obviously they ARE listening, because otherwise how would they know that you're talking to them? But they're supposed to just ignore it unless it's relevant to what they're programmed to respond to.","It's probably no big deal. But then you hear about how the NSA just has a giant database of intercepted conversations and you start to wonder whether they'd be able to collect what these things hear, too, you know?",It would be convenient for when I need the pod bay doors opened.,,
3M67TQBQQH9Z4K8WDYMHO4BQRAPA94,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3FPRZHYEPZT03QK8XMH5HYI305D3V8,A1NIKHUA79SWGD,Approved,Thu May 18 23:43:57 PDT 2017,Thu May 18 23:49:08 PDT 2017,Fri Jun 02 23:49:08 PDT 2017,Sun May 21 20:31:08 PDT 2017,,,311,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.rhetorical,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,Who doesn't need a computer as their best friend?,"Heck, who doesn't need a best friend period? I had a friend from England who I used to talk to all the time, but she cut me off. I don't know why, but she completely ghosted me. It kind of hurt. Has anyone ever ghosted you like that?",,You have someone to talk to who will always listen and never get mad at you. It's like having a best friend who will never die or abandon you. What's not to love?,"I get that you're a little concerned about how it may be listening to you even when you're unaware, but if you treat it like another person this won't be an issue. I mean, you wouldn't talk badly about your real, human friends behind their backs would you? So don't do that with it either. Play nice, and everything will be fine.","And then maybe after a few years of getting to know one another, your friendship will blossom into something... More? Get a vacuum cleaner attatchment and maybe, just maybe, you'll get lucky, huh? Make sure to use protection, pal, you don't want a half-man, half-IBM abomination running around pooping out motor oil and screaming like a broken alarm clock. You know, maybe get a dog first. Learn responsibility, then have your inhuman beast baby.",,
3M67TQBQQH9Z4K8WDYMHO4BQRAPA94,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3RGU30DZTBUSYHSOMF81A9GF5BWMJZ,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:56:57 PDT 2017,Fri May 19 07:58:34 PDT 2017,Sat Jun 03 07:58:34 PDT 2017,Sun May 21 20:31:08 PDT 2017,,,97,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.rhetorical,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,Who doesn't need a computer as their best friend?,"I'd like to be friends with a robot, not a computer.",no,"Computers won't eve be complex enough to be friends, will they?","I guess that could happen, with advancements in AI.","Yeah, who doesn't want a friend who reduces emotions to lines of code?",,
