UniqueID,DialogueActs,Texts
01117,joking_sarcastic,"Oh, I do that, too, except when I say ""daily walking"" I mean ""evening martini."" But I have a special kind of evening martini; it's mixed in such a way that you can drink it any time of day. For me, evening martinis taste best around lunchtime."
01118,change,What are your favourite things to do to relax? I need some ideas on how to let my hair down this summer.
01119,continuation,"Some people might think that's a bit extreme, but actually taking time out to go for a stroll is something that I find really relaxing."
01120,elaboration,I've heard that people that tend to take regular exercise also enjoy longer lives. I guess that one of the benefits of going for a walk is the fact that it's actually really easy to do and most of the time I don't even feel like it's an effort. I just find it enjoyable.
01121,joking_sarcastic,"Well, perhaps excluding that tiiiiiny possibility that you may come across the odd weirdo on your travels every now and again. But we can turn a blind eye to that one..."
01122,change,"Sometimes I feel strange when I set goals for activities I like, because then I worry that I'll start doing them just to hit the goals and will lose track of why I started doing them in the first place."
01123,continuation,"It's easy to get into a kind of trance, especially at the beach where there's the sound of the wind and waves."
01124,elaboration,I find that the effort involved in walking on sand makes it a slightly more intense form of exercise than just regular walking.
01125,joking_sarcastic,"You know what they say, the journey of a thousand miles begins when you stop walking and get in the car."
01126,change,Jogging's good too.
01127,continuation,That's true. Walking is good for your health.
01128,elaboration,"Yeah, I should walk more myself. I need to be more active."
01129,joking_sarcastic,"Yeah, but who has time to move anymore?"
01130,change,I think I'm getting a little too relaxed. I think I want to head back inside and take a little nap. I'm bushed.
01131,continuation,"Yes, exactly. For me, it's the only exercise I can seem to do consistently because it doesn't feel like exercise. It just feels like getting some fresh air and clearing my head. If I'm overly aware of the fact that what I'm doing IS exercise, somehow it's not the same."
01132,elaboration,"Yes, I've read some things about that, too. And it makes sense because everyone can do it at their own pace, and it's one of those simple things -- like drinking enough water or getting enough sleep -- that really matters in the long run."
01133,joking_sarcastic,"Oh yeah, affordability is key. I tend to keep an eye out for those walking coupons because those are a good way to save several bucks. I'd hate to be priced out of the walking game, you know what I mean?"
01134,change,"On the other hand, running can also be a lot of fun."
01135,continuation,Everyone can find a pleasant enough place to walk.
01136,elaboration,City parks or neighborhood sidewalks are among the options.
01137,joking_sarcastic,It's the best invention since the Stairmaster.
01138,change,You can also do a lot of other things in a park.
01139,continuation,The view in a park is far superior to the fat butt of the person on the machine in front of you.
01140,elaboration,"A park offers variety, a nice breeze, and a changing view."
01141,joking_sarcastic,The view in a park is far superior to the fat butt of the person on the machine in front of you.
01142,change,It's a beautiful day out today isn't it
01143,continuation,I don't like the idea of treadmills
01144,elaboration,I walk everyday and get just as much excercise
01145,joking_sarcastic,Well why walk on a treadmill when you could walk to the great wall of china
01146,change,Maybe an exercise bike would be fine though.
01147,continuation,"Yeah, I don't understand it either. The world is your treadmill."
01148,elaboration,I guess some people like walking with air conditioning on. I understand that.
01149,joking_sarcastic,Whoever thought to charge people money to walk in place was a mad genius
01150,change,"1984 was a good book, you know."
01151,continuation,"That's paranoid. They aren't doing that, are they?"
01152,elaboration,I wouldn't go that far... But I am a little worried about them.
01153,joking_sarcastic,Big Brother's gonna be bored watching me then. I don't have anything interesting going on.
01154,change,"I remember when I was a teen, my mom grounded me for every little thing."
01155,continuation,It can be very disconcerting and disrupting to your routine.
01156,elaboration,"Imagine being watched while you eat, watch tv, or get romantic with your partner."
01157,joking_sarcastic,It's kind of like having your mom hanging out in your room when you're a teenager.`
01158,change,"But if I spent all my time thinking about all the dishonest things the government big corporations do I'd make myself depressed. Shoot, I'm already kind of feeling blue right now. What do you do when you feel down?"
01159,continuation,"I know that makes me sound paranoid, but you don't know when those things are off or on. They could say one thing and be doing another. There's no way of knowing for sure."
